Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,9172,1990,27.9,25,18.4,14.2,11.1,9.2,9.7,12,16.2,20.1,26.1,30.2,18.3
IDCJAC0003,9172,1991,30.8,25,20.9,15,11.2,7.9,8,12.5,15.7,22.4,25.8,28.6,18.6
IDCJAC0003,9172,1992,28.4,23.7,19.1,15.7,11,8.2,8.8,10.6,15,21.2,22.4,30.7,17.9
IDCJAC0003,9172,1993,29,26.6,19.4,14.4,10.8,9.1,9.6,11,15.6,21.3,25.5,31.6,18.7
IDCJAC0003,9172,1994,30.6,25.3,20.2,16.1,11.2,8.6,9.8,15.4,17.1,20.7,26.7,31,19.4
IDCJAC0003,9172,1995,29.9,26.9,21.2,16.2,12.3,8.5,9.1,13.1,16.9,24.3,25.9,28.3,19.4
IDCJAC0003,9172,1996,31.2,27.6,21.3,14.8,11.6,8,7.9,12.9,15.8,24.7,26.4,29.8,19.3
IDCJAC0003,9172,1997,31.5,24.8,22,13.7,10.2,8.6,10.8,13.7,16.8,23.8,25.1,31.3,19.4
IDCJAC0003,9172,1998,30.6,28.6,21.1,15,10.7,8.7,9.7,11.9,17.5,23.5,26.7,29.5,19.5
IDCJAC0003,9172,1999,29.7,29.1,20.8,16.4,9.3,9.4,10.9,13.4,16.3,22.3,28.4,29.5,19.6
IDCJAC0003,9172,2000,25.1,28.7,21.9,15.4,12.4,9.5,9.4,13,16.5,24.2,26.3,32,19.5
IDCJAC0003,9172,2001,29,25.2,22.9,16.2,10.6,10.5,10.6,12.8,14.2,22.9,26.7,29.1,19.2
IDCJAC0003,9172,2002,29.4,27.8,22.2,14.2,11.3,9.3,9.8,13.8,18,21.5,28.8,29.6,19.6
IDCJAC0003,9172,2003,29.6,25.4,20.6,14.5,11.5,9.9,9,12.8,16.5,23,27,30.2,19.2
IDCJAC0003,9172,2004,30.3,25.9,23,14.8,11.3,7.8,10.7,12.1,18.4,22.1,25.4,30,19.3
IDCJAC0003,9172,2005,31.7,26.4,17.8,15.4,10,8.1,11,12.4,16.9,22.4,28.8,null,null
IDCJAC0003,9172,2006,27.5,26.3,21.7,15.5,11.7,10.6,10.3,12.3,17.5,23.3,24.8,31,19.4
IDCJAC0003,9172,2007,28,24.7,22.3,15.6,10.9,9.9,8.7,12.3,16.4,22.2,30.7,27.1,19.1
IDCJAC0003,9172,2008,29,24.5,20.5,14.6,11.2,9.4,8.8,14.8,17,21.5,26.5,30.3,19
IDCJAC0003,9172,2009,29,24.8,20.6,15.6,12.2,8.7,10.2,12.6,16.4,22.9,27.4,31.6,19.3
IDCJAC0003,9172,2010,31.5,25.7,20.5,15,11.7,9.7,10.2,13.7,19.5,24.8,26.6,27.8,19.7
IDCJAC0003,9172,2011,27.5,25.9,22.8,16,11.3,8.8,8.8,13.7,16.3,20.4,25.5,26.6,18.6
IDCJAC0003,9172,2012,28.7,24.4,24.1,15,11.8,8.3,11.3,13.6,18.3,22,25.6,28.3,19.3
IDCJAC0003,9172,2013,29.1,27.1,20.4,13.7,11.3,10,10.1,12.5,14.7,22.2,25.8,30,18.9
IDCJAC0003,9172,2014,30.3,26.9,19.7,15.1,9.7,9.7,9.6,12.5,16.2,21.1,23.9,30.9,18.8
IDCJAC0003,9172,2015,28.9,23.4,19.4,13.9,11.6,9.7,9.3,12.4,18.8,21.9,27.4,29.3,18.8
IDCJAC0003,9172,2016,24.2,25.8,19.4,12.9,11.2,10,11,12.4,16.6,21.7,28.5,30,18.6
IDCJAC0003,9172,2017,27.3,23.7,18.8,16.2,11.8,10.8,9.8,12.5,17,21.6,27.6,28.7,18.8
IDCJAC0003,9172,2018,27.9,24.4,19.4,14.8,12.2,9.7,10.3,13,17.6,20.2,26.4,28.6,18.7
IDCJAC0003,9172,2019,29,25.7,19.8,15.1,12.2,9.7,10.9,13.9,18.6,22.5,28.4,29.5,19.6
IDCJAC0003,9172,2020,28.7,22.7,18.6,14.3,11.5,9.9,11,13.4,16.8,23.6,23.8,30.6,18.7
IDCJAC0003,9172,2021,29,23.4,18.4,14.8,10.9,10.3,9.7,13.2,17.9,20.7,26.5,29.6,18.7
IDCJAC0003,9172,2022,29.7,26.5,18.6,15.3,11.8,10.2,null,null,null,null,null,null,null
