Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,9661,1979,14.2,31,23.2,25.4,75,73.8,109.8,60.8,81,64.6,70.4,6.6,635.8
IDCJAC0001,9661,1980,1.6,26.2,5.6,80.4,43.8,92.4,120.2,98.8,62.6,80.8,68.6,14,695
IDCJAC0001,9661,1981,1.2,2.6,15,61,82.1,134,128,126.2,55.2,37.4,75.6,23.2,741.5
IDCJAC0001,9661,1982,123,18,36.6,4.8,50.2,101.2,99.6,51.4,55.8,32.4,39.4,14.4,626.8
IDCJAC0001,9661,1983,4.4,31.6,2.6,17.8,66.6,129.2,97.4,113,124.6,38.8,42.4,26.2,694.6
IDCJAC0001,9661,1984,3.8,17.8,15,25.6,150.8,85.2,80.4,132.6,74,28.6,85.2,23,722
IDCJAC0001,9661,1985,27.6,8.2,13,80.6,81.1,68,96.2,172,76.2,41.4,36.4,15.8,716.5
IDCJAC0001,9661,1986,0.6,59.4,28,10,72,64,111.2,89.4,75.8,58,17.4,4,589.8
IDCJAC0001,9661,1987,6.2,0.6,19.6,87,87.6,51.6,83.6,58,36,32.4,60,15.8,538.4
IDCJAC0001,9661,1988,9,0.6,31.2,26.6,209.8,164,108.2,113.2,106.6,52.8,27.4,11.6,861
IDCJAC0001,9661,1989,74.4,51.6,4.6,70,57.2,60.4,116,86.2,60.6,87.4,29,8.4,705.8
IDCJAC0001,9661,1990,28.8,27.2,37.4,69.6,50.8,77,185.2,69,63.2,70.2,49.4,10.6,738.4
IDCJAC0001,9661,1991,14.8,23.2,12.6,31.2,77.4,110.4,144.6,102.2,90.4,25.8,70,25.4,728
IDCJAC0001,9661,1992,8.4,56,18.2,25,96,92.8,82.2,136.6,90.8,46.4,95.6,29,777
IDCJAC0001,9661,1993,3.6,4.6,84.4,26.8,122.8,47.6,119.2,103.8,81.2,77,35,5,711
IDCJAC0001,9661,1994,3.6,6,2,10,151.4,75.2,75.4,68,59.6,56.2,18,1.4,526.8
IDCJAC0001,9661,1995,4.4,6.2,3.8,15.4,102.2,82,131.6,74.4,54.2,74,71.3,90.4,709.9
IDCJAC0001,9661,1996,10.8,2,19.2,21.8,50.6,118.8,214.2,109.6,148.8,63,24.6,73.6,857
IDCJAC0001,9661,1997,7.2,47.6,23,19.2,72.4,85.8,94.6,97.6,101.6,38.4,30.4,10,627.8
IDCJAC0001,9661,1998,5,5.8,106.6,48.8,74.4,107.4,75.2,152.4,117.6,39.4,12.2,35.6,780.4
IDCJAC0001,9661,1999,7.2,5.4,38.4,21.2,164.4,139.8,100.4,86.8,93.6,74.2,20,40.2,791.6
IDCJAC0001,9661,2000,88.2,31.4,53.8,38.4,46.8,84,138,118.2,57,22.2,19.6,13.6,711.2
IDCJAC0001,9661,2001,6.4,4.6,12.4,11,101.2,83.6,45.2,78.8,99.4,37.4,38.6,108.6,627.2
IDCJAC0001,9661,2002,6.4,7.2,26.2,93,41.8,106.2,null,95.6,83.2,53.6,20.8,8.4,null
IDCJAC0001,9661,2003,6.8,31.8,54,64.6,65.4,69.8,133.9,137.3,114,85.2,35.6,5.4,803.8
IDCJAC0001,9661,2004,16.4,16,16.2,19.4,71,129,81.2,123.8,34.1,null,null,2.4,null
IDCJAC0001,9661,2005,10,17,50.8,null,101.7,153.3,68.4,96.2,98.3,76,47.7,36.3,null
IDCJAC0001,9661,2006,23.2,13.5,24.7,40.2,35.7,39.8,92.5,109.9,61.6,43.8,27.8,14.4,527.1
IDCJAC0001,9661,2007,22.9,7.6,50.9,61,46.9,60.2,107.2,112.4,93,57,15.1,60.5,694.7
IDCJAC0001,9661,2008,13.5,3.8,5.8,123.4,88.1,94,171.5,36.2,81.3,65.4,109.5,null,null
IDCJAC0001,9661,2009,5.4,21,38.2,22.2,54.3,171.1,126.8,76.7,135.3,28.3,36.1,6.2,721.6
IDCJAC0001,9661,2010,8.8,12,27.4,28.7,41.8,62,98.2,61.8,36.6,37.2,50.2,29.5,494.2
IDCJAC0001,9661,2011,76.3,8.6,4.1,66.5,59.8,96.8,120.1,127.3,103.8,114,111.7,36.5,925.5
IDCJAC0001,9661,2012,31.4,10.2,6.3,33.4,50.2,149.2,47.5,98.5,108.6,37.8,null,41.8,null
IDCJAC0001,9661,2013,19.7,5.1,38.4,43.1,104.6,54.7,96.7,150.1,185.6,41.7,36.3,61.8,837.8
IDCJAC0001,9661,2014,0,2.8,8.6,12.8,108.5,64,141.8,49.1,68.8,66,29.7,6.7,558.8
IDCJAC0001,9661,2015,20.4,17.3,45.3,105,48.7,63.1,89.5,81.4,32.4,45.2,22,28,598.3
IDCJAC0001,9661,2016,87,13.4,33.5,70.1,88.4,83,105.2,142.7,79,50.2,8.8,20.2,781.5
IDCJAC0001,9661,2017,2.3,39.4,37.5,8,44.1,10.2,132.1,122.8,108.1,38.2,10.9,26.2,579.8
IDCJAC0001,9661,2018,12.5,4.6,12.5,24.5,31.1,69.3,127.9,137.4,22.5,37.5,17.8,17.4,515
IDCJAC0001,9661,2019,7.9,0,55.6,43.3,36,91,74.6,99.5,39.1,48,35.9,7.2,538.1
IDCJAC0001,9661,2020,12.9,24.1,45.1,31,119.2,96.5,79,104.6,102.2,32.8,62.3,35.9,745.6
IDCJAC0001,9661,2021,10.1,76.1,22.3,85.5,null,null,null,null,null,null,null,null,null
