Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,9636,1990,27.5,23.5,17.7,12.1,8.8,7.3,8.1,11,15.3,17.7,25.7,28.5,16.9
IDCJAC0003,9636,1991,28.2,24.1,18.7,13.3,8.9,6.2,8.5,11.2,14.3,20.4,23.7,28.4,17.2
IDCJAC0003,9636,1992,28.6,22.5,19,14.4,9.3,7.6,7.8,10.5,16.7,20.1,21.2,27.5,17.1
IDCJAC0003,9636,1993,28.3,26.8,17.7,12.1,9.7,8.4,8,9.7,14.7,17.8,24.8,31.1,17.4
IDCJAC0003,9636,1994,27.7,23.9,19.2,13.7,9.3,7.5,9.2,14.8,15.5,18.5,24.8,30.9,17.9
IDCJAC0003,9636,1995,29,26.2,21.4,13.9,10.8,8,8.2,11.1,15.4,22.4,24.4,25.5,18
IDCJAC0003,9636,1996,29.9,27.5,20.6,13.3,10.1,7.2,7.1,11.7,14.1,21.7,26,28.3,18.1
IDCJAC0003,9636,1997,30.5,24.1,19.4,13.9,9.5,7.7,8.9,11.8,15.1,22.1,25.8,30.4,18.3
IDCJAC0003,9636,1998,29.3,28.9,19.5,13.1,9.9,6.8,8.1,11,15.8,22.5,26.2,28.2,18.3
IDCJAC0003,9636,1999,30,28,17.7,14.6,7.9,6.8,9,12.6,14.2,20.7,27.3,28.2,18.1
IDCJAC0003,9636,2000,26.3,26.7,21.2,14.4,9.9,7.7,7.9,11.4,14.6,22.4,26.3,30.4,18.3
IDCJAC0003,9636,2001,27.8,24.4,20.3,13.9,9.8,7.7,8.8,10.1,13.6,20.6,26.5,26.9,17.5
IDCJAC0003,9636,2002,29.8,26.4,19.6,12.1,10,6.9,7.7,11.7,16.4,17.9,26.7,28.2,17.8
IDCJAC0003,9636,2003,29.3,25.7,19.4,12.9,10.1,8.1,7.9,11.5,15.1,19.6,26.3,29,17.9
IDCJAC0003,9636,2004,29.4,23.9,20.9,13.2,9.3,6.9,8.4,11.2,16.2,20.4,22.4,29.2,17.6
IDCJAC0003,9636,2005,30.4,24.6,18.2,13.6,10.1,7.3,8.7,11.6,13.9,18.8,25.7,null,null
IDCJAC0003,9636,2006,26.1,26.7,20.6,13,9.8,8.3,8.6,11,16.4,23.9,23.1,30.1,18.1
IDCJAC0003,9636,2007,26.5,23.8,20.7,13.4,8.5,8.8,7.4,10.5,15.1,21.5,29.2,25.4,17.6
IDCJAC0003,9636,2008,27.3,23.5,19.7,12.9,9,7.9,7.9,13.5,15.3,18.6,24,29,17.4
IDCJAC0003,9636,2009,29.6,25.2,17.9,15.1,10.6,6.5,8.5,11.5,14.7,20.8,26,30.6,18.1
IDCJAC0003,9636,2010,30.1,24.2,18.6,14.2,9.3,7.9,8.5,11.9,17.1,22.4,24.7,27,18
IDCJAC0003,9636,2011,26.3,26.6,21.1,14,9.8,7.3,7.9,11.5,15.2,20.5,23.9,26,17.5
IDCJAC0003,9636,2012,28.8,22.5,22.1,12.8,9.7,7,8.5,11.6,15.8,22.4,24.4,27.3,17.7
IDCJAC0003,9636,2013,27.8,26.1,17.3,13,9.2,7.5,8.1,10.3,13.4,20.8,24.2,28,17.1
IDCJAC0003,9636,2014,29.9,26.8,18.1,12.7,8.2,7.3,8.4,11.5,14.5,19.8,21.1,29,17.3
IDCJAC0003,9636,2015,30.3,23.6,19.3,12.8,10.2,7.9,8.8,11.4,16.2,21.5,25.8,28.2,18
IDCJAC0003,9636,2016,24,24.7,18.4,12.4,9.8,8.1,9,11.2,14.8,19.7,25.8,25.6,17
IDCJAC0003,9636,2017,27.7,22.2,17.4,14.6,9.8,9,8.5,11.4,15.4,19.9,25.7,26.2,17.3
IDCJAC0003,9636,2018,26.4,22.5,17.1,13.4,10.6,8.4,9,11,15.3,18.8,22.7,26.5,16.8
IDCJAC0003,9636,2019,26.2,24.9,17.3,13.6,10.3,8,9.3,12.2,15.4,19.4,27,28.4,17.7
IDCJAC0003,9636,2020,27.5,22.1,17.4,13,9.6,8.3,9.3,11.4,15.1,22.1,21.8,27.9,17.1
IDCJAC0003,9636,2021,27.7,22.5,17.2,12.5,8.8,8.6,9.1,11.7,16.5,18.9,23.9,27.2,17
IDCJAC0003,9636,2022,27.7,24.2,18.4,13.1,10,8.6,null,null,null,null,null,null,null
