Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,9592,1990,25.2,22.2,16,11,8.5,7.4,7.8,10.7,13.8,15.7,24.4,24.9,15.6
IDCJAC0003,9592,1991,25.3,22.4,16.5,13.1,9.5,6.5,7.7,11,13.4,18.7,22.3,26.4,16.1
IDCJAC0003,9592,1992,27.5,21.9,17.5,13.6,8.7,7.6,7.7,9.7,14.1,18.2,20,26,16
IDCJAC0003,9592,1993,26.5,25.5,16,11.7,8.7,8.2,7.6,9.9,14.9,16.9,22.3,28.4,16.4
IDCJAC0003,9592,1994,26.2,22.5,19.1,12.7,8.6,7.7,8.9,14.2,14.8,17.7,24.2,29.2,17.1
IDCJAC0003,9592,1995,25.2,23.1,19.3,13,9.9,6.6,7.5,12.1,14,21.8,21.6,21.1,16.3
IDCJAC0003,9592,1996,26.3,24.3,18.4,12.3,9.3,6.9,8.1,11.8,14.2,20.2,24.6,24.5,16.7
IDCJAC0003,9592,1997,27.4,20.2,16.2,12.8,8.4,6.9,9.2,10.8,14.4,20.1,21.9,27.9,16.4
IDCJAC0003,9592,1998,29.5,27.1,19,11,9.3,6.7,8.2,10.1,14.5,21,22.6,24.9,17
IDCJAC0003,9592,1999,25.6,24.5,16.2,14.5,8,7,8.1,11.9,14.6,19.1,24.4,25.4,16.6
IDCJAC0003,9592,2000,24.7,23.1,19,12.8,9.5,8.2,7.6,11,14.7,20.5,24.9,28.2,17
IDCJAC0003,9592,2001,23.4,22.3,18.8,13.5,9.3,7.5,8.6,10.1,14,20.1,23.1,23.2,16.2
IDCJAC0003,9592,2002,27.4,23.2,18.4,10.9,10.2,7.1,8.4,11.2,15.9,17,25,26,16.7
IDCJAC0003,9592,2003,27.9,21.7,18.1,12.4,9.6,7.9,8,10.7,13.4,17.6,24.1,26,16.5
IDCJAC0003,9592,2004,25.7,22.1,18.9,12.6,9,6.8,7.9,10.4,15.4,19.5,21.4,27.8,16.5
IDCJAC0003,9592,2005,28.9,22.5,16.4,12.3,8.2,6.9,8.9,10.4,13.2,17.7,25,null,null
IDCJAC0003,9592,2006,24.1,25.2,20.6,11.2,9.5,8.2,8,11.1,14.7,21.8,22.4,27.8,17
IDCJAC0003,9592,2007,24.7,22.6,19.5,12.4,8.6,8.7,7.7,10.2,14.7,19.8,27.4,22.2,16.5
IDCJAC0003,9592,2008,25.5,22.4,17.6,12.6,8.3,8.3,7.8,12.8,14.6,17.8,20.8,26.9,16.3
IDCJAC0003,9592,2009,27.2,21.9,16.4,13.9,10.3,6.8,8.2,11.4,14.4,17.6,27.1,28.5,17
IDCJAC0003,9592,2010,28.3,22.1,17.2,13.3,9,8.1,8.5,10.5,15.9,21.8,23.7,25.2,17
IDCJAC0003,9592,2011,25,23.2,19.8,14.3,9.4,7.4,7.8,11.1,14.9,18.4,22.7,24.4,16.5
IDCJAC0003,9592,2012,25.4,20.4,20,11.8,9.4,7.2,8.9,10.8,14.8,20.2,22.1,25.7,16.4
IDCJAC0003,9592,2013,26.4,23.8,14,11.7,9.2,7.4,8,9.9,13.7,20.6,21.5,26,16
IDCJAC0003,9592,2014,27.1,23.6,16,11.7,7.6,7.5,8.4,10.8,13.7,17.6,20.1,25.6,15.8
IDCJAC0003,9592,2015,28.1,22.1,16.7,11.4,9,7.8,8.1,10.5,15.4,20.3,22.7,24.4,16.4
IDCJAC0003,9592,2016,21.1,21.5,15.2,11.2,9.7,8.3,9.2,10.6,14,18.5,24.7,22.8,15.6
IDCJAC0003,9592,2017,26.8,19.8,15,12.4,9.4,8.8,8.6,11.5,14.6,18.3,21.8,25,16
IDCJAC0003,9592,2018,24.4,19.9,15,11.9,10.2,8.1,9,10.4,15,17.6,21.2,25.1,15.7
IDCJAC0003,9592,2019,24.1,22.7,15.3,12.4,10.3,7.9,9.1,12,15.1,18.1,25.1,27.6,16.6
IDCJAC0003,9592,2020,24.9,20.7,15.6,11.8,9.4,8.4,9.3,11.7,14.9,20.1,19.9,26.3,16.1
IDCJAC0003,9592,2021,25.4,19.7,15.6,11.3,8.2,8.4,8.7,11.4,15.5,17.6,21.1,25.6,15.7
IDCJAC0003,9592,2022,24.9,21.5,16.4,11.9,9.8,8.1,null,null,null,null,null,null,null
