Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0003,12304,1990,25.4,24.7,23.8,18.3,13.8,11.8,12.6,13.1,22.1,25.4,31,28.7,20.9
IDCJAC0003,12304,1991,28.3,28.6,22.8,17.5,14.6,10.4,12.5,16.2,21.4,24.5,29.5,28.6,21.2
IDCJAC0003,12304,1992,25.3,25.7,18.7,13.4,13.2,9.7,13.5,15.1,19.3,25.1,29,30.6,19.9
IDCJAC0003,12304,1993,29.5,26.7,20.7,15,13.7,10,12.7,15.1,19.2,26.8,27.4,27.7,20.4
IDCJAC0003,12304,1994,30.7,20.6,23.6,18.9,15.4,12.3,14.3,18.1,19.3,21.6,27.2,25.8,20.7
IDCJAC0003,12304,1995,28.7,21.4,20.1,14.4,14.5,11.6,12.8,18,20.1,26.9,26.5,29.3,20.4
IDCJAC0003,12304,1996,29.1,26.8,23.2,17.1,14.5,9.9,11.8,16.3,22.1,26.1,28.6,30.8,21.4
IDCJAC0003,12304,1997,29.3,25.3,21.8,13.9,11.5,12.3,13.6,16.9,21.6,24.9,30.3,30.5,21
IDCJAC0003,12304,1998,30,26.7,21.8,16.7,13,11.3,11,17.9,21.8,24.5,28.5,27.9,20.9
IDCJAC0003,12304,1999,28.5,23.5,18.5,17.8,12.5,14.1,14.7,17.2,21.6,26,26.4,27.4,20.7
IDCJAC0003,12304,2000,23.7,23.1,17.6,17.9,15.7,12.7,13.6,17.4,22.3,24.5,27.9,30.7,20.6
IDCJAC0003,12304,2001,27.5,19.2,24.2,18.7,14.4,13.9,13.8,18,20.9,22.6,29.6,28.3,20.9
IDCJAC0003,12304,2002,27.6,24.5,22.7,16.1,13.4,13,13.7,18.1,23.3,26.9,27.3,29.1,21.3
IDCJAC0003,12304,2003,28.2,23.6,20.1,17.5,14.5,12.7,14.2,15.7,21.9,26.3,28.6,31.6,21.2
IDCJAC0003,12304,2004,28.6,24.5,21.2,16.3,14.5,12.7,10.9,18.8,21.2,26.5,24.7,28,20.7
IDCJAC0003,12304,2005,31.8,26.9,20.3,17.4,12.1,12.1,13.7,16.8,22.4,26.9,29.6,null,null
IDCJAC0003,12304,2006,22.1,22.3,24.6,18.3,14.7,13.6,13.9,18.2,21.1,24.6,28.3,30,21
IDCJAC0003,12304,2007,28.7,24,21.5,17,14.5,13,13.3,18.2,22.1,26,29.2,26.8,21.2
IDCJAC0003,12304,2008,27.2,24.1,21.4,18.1,14.8,11.7,12.8,17.4,21.9,24.2,26.8,29.8,20.9
IDCJAC0003,12304,2009,29,25.6,23,16.8,14.7,11.4,13.1,16.9,21.9,24.3,22.4,28.7,20.6
IDCJAC0003,12304,2010,31,24.5,22.5,16.8,14.6,11.1,13.7,16.3,21.1,25.1,28.4,26.7,21
IDCJAC0003,12304,2011,26.4,20.6,19.8,18.5,13.2,11.5,11.8,16.3,21.5,20.1,28.3,25.7,19.5
IDCJAC0003,12304,2012,23.8,25.9,20.8,18.5,14.1,11.6,13.8,17.5,21.7,25.1,26.3,25.8,20.4
IDCJAC0003,12304,2013,28.5,24.3,20.4,18.2,13.2,10.9,12.6,17.6,19.7,25.3,25,26.8,20.2
IDCJAC0003,12304,2014,26.6,24.8,21.2,16.9,13.3,12.4,13.5,17.3,20.1,23.2,24.9,30.1,20.4
IDCJAC0003,12304,2015,28.1,23.2,17.6,15.3,13.1,12.4,12.7,15.6,21.6,22.7,24.4,30,19.7
IDCJAC0003,12304,2016,22.4,24.8,19.8,16.6,14.2,11.5,12.6,15.8,21.3,24.7,28,29.1,20.1
IDCJAC0003,12304,2017,25.6,25.1,20.4,17.2,14.8,12.8,14.3,15.1,20.2,25.2,27.6,26.2,20.4
IDCJAC0003,12304,2018,23.2,20.5,21.7,16.9,14.5,12.5,14,16.9,20.9,24.6,26.5,29.3,20.1
IDCJAC0003,12304,2019,27.8,26.2,19.6,17.4,14.9,12.4,13.8,16.6,21.1,25.4,28.4,28.1,21
IDCJAC0003,12304,2020,26.3,22.8,20.9,16.1,14.7,13.3,14.3,16.1,21,25.2,29,28.5,20.7
IDCJAC0003,12304,2021,25.9,22.9,21.6,17.7,13.1,12.6,13.1,16.8,21.1,25.7,25.7,30,20.5
IDCJAC0003,12304,2022,29.2,25.5,20.7,17.2,13.5,12.1,null,null,null,null,null,null,null
