Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,9574,1970,8.1,39.8,10.7,88.1,164.3,331.9,242.7,103.8,139.7,90.1,32,7.1,1258.3
IDCJAC0001,9574,1971,30.6,18.7,39.7,31.2,193.7,168,154.4,92.6,184.4,115.8,61.1,7.6,1097.8
IDCJAC0001,9574,1972,5.3,3,20.1,62.6,101.6,167.3,213,255.5,74.8,53.2,12,1.3,969.7
IDCJAC0001,9574,1973,11.4,5.9,2.1,161.2,195.9,236.9,240.6,189.3,183,71.8,40.7,10.5,1349.3
IDCJAC0001,9574,1974,48.8,17.3,0.6,102,283.2,218.5,397.6,139.1,42.6,118.9,30.4,4.1,1403.1
IDCJAC0001,9574,1975,4.5,0.1,42.9,46.8,139.1,220.1,272.2,121.4,112,65.2,25.8,11.9,1062
IDCJAC0001,9574,1976,55.8,7.2,8.6,80.8,130.8,113.8,152.1,152,70.6,59.5,93.6,11.4,936.2
IDCJAC0001,9574,1977,16.2,6.9,14.6,3.7,186,169,153.4,160.8,54.6,175.3,21,13.2,974.7
IDCJAC0001,9574,1978,2.2,6,8.8,31.8,236.5,252.4,153.5,85.2,212,44.3,61.9,31,1125.6
IDCJAC0001,9574,1979,7.6,22.8,32.6,71.8,146,199.7,107.9,109.6,101.2,92.6,103.6,6.2,1001.6
IDCJAC0001,9574,1980,1.6,8,8,133.8,80.6,228.2,276.2,139.4,97,60.8,38.6,26.7,1098.9
IDCJAC0001,9574,1981,1.1,1.5,19.4,null,null,201.9,193.6,159,89.5,null,86.5,null,null
IDCJAC0001,9574,1982,null,18.4,12.2,4,84,257.4,217.6,88.8,110.4,66,26,30.8,null
IDCJAC0001,9574,1983,2.6,53.6,3.4,18.8,86.4,227.4,188,240.8,123.4,24.2,29.4,5.2,1003.2
IDCJAC0001,9574,1984,25.4,8.4,null,48,129.4,131.6,130.8,163.4,140.8,56.4,109.4,18,null
IDCJAC0001,9574,1985,10.2,1.4,12.6,75.8,99.5,165.2,128,175.2,79,49.4,48.4,21.4,866.1
IDCJAC0001,9574,1986,11.4,21.6,30.5,28.8,294.4,198.4,254,162.6,97.4,54.6,19.4,15.6,1188.7
IDCJAC0001,9574,1987,12.6,0.8,40,50.6,81.4,193.4,181.1,108.2,67,44.8,63.6,15.8,859.3
IDCJAC0001,9574,1988,16.2,8.4,39.4,39.6,209.8,350.4,204.8,179.6,138,69.4,58.1,5,1318.7
IDCJAC0001,9574,1989,42.2,78.4,0,53.8,85,104.2,250,160.3,86.5,177.8,17.6,21,1076.8
IDCJAC0001,9574,1990,22.4,32.2,57.6,128,111.5,108.6,233.8,124.8,70.8,98.4,66.8,6,1060.9
IDCJAC0001,9574,1991,7.6,3,17.4,68.9,159.2,290.8,287.8,139.8,117.8,51.7,85.9,5.8,1235.7
IDCJAC0001,9574,1992,6.4,0.3,55.2,74.4,205.3,248.1,172,238.4,113.4,34,86.4,11.4,1245.3
IDCJAC0001,9574,1993,9.8,0,28.6,58.3,111.3,109.4,231.6,182.1,172.5,70.8,7,10,991.4
IDCJAC0001,9574,1994,6.2,13,14.4,22.8,204.6,257.8,200,127,63,58.7,14.2,3.1,984.8
IDCJAC0001,9574,1995,4.8,3.2,3,31.6,200,183.6,312.4,153.9,71.4,59.6,50.6,28.4,1102.5
IDCJAC0001,9574,1996,11.2,0,11.8,20,83.2,249.2,390.2,219.2,169.6,108.2,37.6,70.4,1370.6
IDCJAC0001,9574,1997,8.4,36,16.6,31.6,100.4,202.2,165.8,170.8,124.2,52,30,0,938
IDCJAC0001,9574,1998,14.2,0.4,102,25.8,87.6,243.4,136,185.4,164,50,22.8,13,1044.6
IDCJAC0001,9574,1999,0,18,33.4,17.4,250.2,null,164,198.2,131.7,121.8,2.4,17.8,null
IDCJAC0001,9574,2000,67.4,20.6,36,72,97.6,196.2,300,190.8,78,56.8,33.4,5.4,1154.2
IDCJAC0001,9574,2001,4.2,10.4,10.2,6,175.4,100.6,93,148.2,142.4,29.2,21,40.4,781
IDCJAC0001,9574,2002,22,null,4.4,118.8,122.6,112,196,155.4,85.6,80.6,20.4,6,null
IDCJAC0001,9574,2003,15.8,15.6,24.8,66.2,129.7,184.8,180.4,141.2,133,47.8,42,4.2,985.5
IDCJAC0001,9574,2004,28,12.6,13.4,36.4,154.6,192.4,146.7,172.8,53,48.7,55,10.2,923.8
IDCJAC0001,9574,2005,1.2,11,45.3,79.4,172.9,243.6,97.9,132.6,127,129.9,34.7,20.5,1096
IDCJAC0001,9574,2006,28,3.2,40.4,45.7,41.3,86.3,153.5,170.3,60,61.4,54.9,9.7,754.7
IDCJAC0001,9574,2007,41.7,9.2,38.8,88.5,69.9,85.7,196.6,174.9,null,57.5,19.4,26.5,null
IDCJAC0001,9574,2008,0.6,4,27.4,116.5,177.6,189.8,234.1,52.8,77.7,84.1,54.7,16.8,1036.1
IDCJAC0001,9574,2009,3,14,26.2,8.9,82.7,287.4,227.5,142.5,null,22.2,38,1.1,null
IDCJAC0001,9574,2010,1.8,4.4,22.4,103.6,152.6,115.8,180.9,120.5,37.4,43,33.8,39,855.2
IDCJAC0001,9574,2011,48.6,0.8,1.2,101.4,121.4,125.4,180,149.2,119,39.3,55.8,20.6,962.7
IDCJAC0001,9574,2012,6.2,6.4,2.6,82.6,93.8,293.8,81.4,114.2,160.2,49.6,80.8,35.6,1007.2
IDCJAC0001,9574,2013,21.4,5.4,37.4,23.6,219.2,203.6,248.8,219.8,215.7,43.8,37,4.2,1279.9
IDCJAC0001,9574,2014,2,1.4,29.8,25,142.2,193.6,244.5,153,105.5,36.7,46.3,6.6,986.6
IDCJAC0001,9574,2015,0,9.9,39,130.8,142.5,104.9,174.2,139.7,49.8,46.4,10.2,11.2,858.6
IDCJAC0001,9574,2016,72.9,8.2,16.8,61.8,153.6,227,235.7,198.8,102.7,77.6,13.4,31.1,1199.6
IDCJAC0001,9574,2017,3.6,21.2,81.2,5,133.6,84,297.8,206.4,108.9,55,7.4,63.4,1067.5
IDCJAC0001,9574,2018,20.1,3,25.6,48.4,137.8,177.1,243.2,233.8,39.7,87.8,28.3,33.5,1078.3
IDCJAC0001,9574,2019,58.8,0,25,55.2,50.4,261.7,127.4,132,72,54.8,17.7,12,867
IDCJAC0001,9574,2020,12.6,19.9,51.8,45,140.5,152.2,231.2,141.4,133.8,38.1,114.6,13.6,1094.7
IDCJAC0001,9574,2021,3.6,83,33.3,105.2,189.4,213.1,211.1,132.7,83.5,109.8,10.4,0,1175.1
IDCJAC0001,9574,2022,0,45.4,5.6,64.2,123,null,null,null,null,null,null,null,null
